desc,name,id
閭丘曉，爲濠州刺史。祿山之亂，張鎬檄之救宋州張巡圍，以後期杖死。詩一首。,閭丘曉,505fee69-5a33-4344-88b8-ba789fec4cf5
庾光先，新野人，官至吏部侍郎。嘗陷安祿山，不受僞署。詩一首。,庾光先,01ffa906-a1f8-4592-8d9c-7c1be9b9723f
韋丹，字文明，京兆萬年人。早孤，從外祖顏真卿學，擢明經，調安遠令。以讓庶兄，入紫閣山，復舉五經高第。順宗爲太子時，以殿中侍御史爲舍人，尋拜司封郎中，使新羅。故事鬻州縣官十人，以便其私，號私覿官。丹曰：“使外國不足於貲，宜上請，安有賣官受錢？”奏聞，帝命有司與之。還爲容州刺史，遷河南少尹，召拜諫議大夫。奏劉闢當誅，憲宗褒美，使代李康爲劒南東川節度使。丹至漢中，上言康守方盡力，不可易。乃徵還，終江南西道觀察使。宣宗讀《元和實錄》，見丹政事卓然，詔上丹功狀，刻於碑。謂宰相周墀曰：“丹有子否？與好官。”乃拜其子宙爲侍御史，三遷度支郎中。丹有詩二首。,韋丹,9cf009ef-1752-43f9-94ad-edc14bb66de5
蕭昕，字中明，梁鄱陽王七世孫。居河南，中博學宏詞科，調壽安尉。累遷左補闕，從明皇幸蜀，奉冊於靈武。代宗立，進中書舍人，禮部侍郎。德宗朝，以太子太師致仕。詩二首。,蕭昕,754fad08-b154-45db-b210-a42efe31fe5a
楊志堅，臨川人，與顏真卿同時。詩一首。,楊志堅,a530f004-bac7-4e3f-bcf6-3a23b2cbc793
孟彥深，字士源，登天寶二年進士第，爲武昌令。元結居樊上，[嘗]常作《退谷銘》曰：“干進之客，不得遊之。”又作《杯湖銘》曰：“爲人厭者，勿汎杯湖。”孟士源嘗黜官，無情干進。在武昌，不爲人厭，可遊退谷，可汎杯湖矣。詩一首。,孟彥深,8d395624-b2a6-4806-a39e-7ff9bc5d5d23
劉灣，字靈源，西蜀人，天寶進士。祿山之亂，以侍御史居衡陽，與元結相友善。詩六首。,劉灣,8e0af786-72b1-48e8-b5f1-e5d57a048850
孫昌胤，登天寶進士第。柳宗元與韋中立書，稱其爲子舉冠禮事，人以爲迂。詩四首。,孫昌胤,d2b6d847-7bb1-45a5-96c0-54e46e36ed4a
喬琳，太原人。天寶間舉進士，累授興平尉。郭子儀辟爲節度掌書記，拜監察御史，貶巴州司戶。歷果、綿、遂三州刺史，入爲大理少卿、國子祭酒，又出爲懷州刺史。以張涉稱引，拜御史大夫平章事。後受朱泚僞署，伏誅。詩一首。,喬琳,0e9710df-0310-4650-b440-23f911189c45
柳渾，字夷曠，一字惟深，本名載，襄州人。天寶初，擢進士第。大曆中，累官至尚書右丞。貞元三年，以兵部侍郎同中書門下平章事。集十卷，今存詩一首。,柳渾,3821012f-bb18-458e-b9f2-144c435351be
張謂，字正言，河南人。天寶二年登進士第。乾元中，爲尚書郎。大曆間，官至禮部侍郎、三典貢舉。詩一卷。,張謂,8f7aa8e3-f4fd-48cf-b313-984d3a4513a9
沈宇，太子洗馬。詩三首。,沈宇,ba10b84a-0de5-48a7-b595-6bcd7fd71b66
張鼎，司勳員外郎。詩三首。 張鼎，司勳員外郎。詩三首。,張鼎,4a94c648-4c3d-43bc-badc-e28b176dc769
楊諫，永樂丞。詩二首。,楊諫,ed94aa46-63bf-4681-b91f-fa9e9bf369ba
張萬頃，開寶間進士。詩三首。,張萬頃,1686091c-4c95-4704-b163-1d2c0817c51d
沈頌，無錫尉。詩六首。,沈頌,46381756-1cf4-4973-8530-778cfa0eaa4c
梁鍠，官執戟，天寶中人。詩十五首。,梁鍠,7fedd1b0-c0ec-4955-bf75-f9ebf0c44805
杜儼，新安丞。詩一首。,杜儼,cd956eb1-e2b3-41c8-b357-a83ebe4c8a8b
趙良器，兵部員外。詩二首。,趙良器,14e59a33-174c-4ab6-917b-a867358e203a
黃麟，金部員外郎。詩一首。,黃麟,20141972-6377-4e40-8c24-338cd0db23bd
郭向，太子尉。詩一首。,郭向,8ef12693-0f19-4444-b4ec-2d4f04bb0b6b
郭良，金部員外郎。詩二首。,郭良,cd7788e3-949a-41be-8a14-0769ca1ccec6
王喬，安定太守。詩一首。,王喬,29b773b2-f9b2-43db-a6a1-bffc96f753db
徐九臯，河陰尉。詩五首。,徐九臯,0822ab2a-0223-457d-a409-3eca678fbc76
閻寬，醴泉尉。詩五首。,閻寬,4c0c5151-91d4-430d-b5e9-ccd42d97dd88
李收，右武衛一作左威衛錄事。詩二首。,李收,a5cc015f-9284-43ae-8bae-bf56d8454fc4
程彌綸，開寶間進士。詩一首。,程彌綸,ced62071-cc17-420e-a195-261b84358903
屈同仙，千牛兵曹。詩二首。,屈同仙,1f6ba682-264a-4f73-9660-a71d29205c33
豆盧復，前崇玄生。詩二首。,豆盧復,680cecb2-8459-491d-82d0-3af11329c8a9
荆冬倩，校書郎。詩一首。,荆冬倩,d093a429-c504-47f2-9312-f9da7eded1e8
梁洽，開寶間進士。詩一首。,梁洽,d6e55832-f274-4838-a9f5-eb3b59e885e5
鄭紹，武進尉。詩一首。,鄭紹,97f15a88-8e57-40e8-8390-0885bc093839
朱斌，處士。詩一首。,朱斌,f6695e0e-a579-49ec-8c66-b8456a86027d
梁德裕，四門助教。詩二首。,梁德裕,612b8a33-bf23-4091-8faf-a6017537c9f2
常非月，西河尉。詩一首。,常非月,5c18d032-0907-4909-8516-987eafb01514
張良璞，長安尉。詩一首。,張良璞,ce43a74d-4bab-4d61-8dda-c2cc0c645d67
孫欣，開寶間人。詩一首。,孫欣,a9d94cde-418e-4da2-bb61-aa7456d9c2ea
王羨門，開寶間人。詩一首。,王羨門,7d2b44c2-87af-46b5-bb26-fbc6cb31286d
芮挺章，國子進士。天寶三年編《國秀集》，集中幷載挺章詩二首。,芮挺章,761e00bd-bfba-4c2a-b27e-a6bebba88b3a
樓頴，天寶中進士，作《國秀集序》。詩五首。,樓頴,ba9e0e4d-b3e4-423b-b0e6-87e448fedef4
楊賁，天寶三年登第。詩一首。,楊賁,539b5fb7-4dbb-4075-b6b3-1e0faf7cd286
李清，登天寶十二年進士第。詩一首。,李清,0d798201-d592-4b91-b4c8-899e9b85d9a5
陳季，天寶十五年及第。詩二首。,陳季,9d401b55-4d7a-4930-ac28-bca426b38447
王邕，天寶進士。詩二首。,王邕,d5245741-7298-44d1-9477-d97c6667298f
莊若訥，天寶進士。詩一首。,莊若訥,70960c8a-4b9a-4023-ac67-189f315431e8
魏璀，天寶進士。一首。,魏璀,24095c62-7ee4-456b-98e9-2fd5df842554
王𩔪，永州太守。詩一首。,王𩔪,3bd25804-cb1a-4abf-af44-7a100dd3b2f6
竇冀，官御史。詩一首。,竇冀,efdd44dd-30a5-4bc2-8da8-888d3cf8af7b
魯收，大曆時人。詩一首。,魯收,9a10d0b2-e0c6-47b8-854b-129f6641032e
朱逵，處士。詩一首。,朱逵,072c493e-3116-4160-8a99-a93bd54889ae
許瑤，官御史。詩一首。,許瑤,48d24c54-554c-40a4-967f-9af992c198d2
包何，字幼嗣，潤州延陵人。融之子，與弟佶齊名，世稱二包。登天寶進士第，大曆中，爲起居舍人。詩一卷。,包何,a77de794-b66a-4761-8263-9299b9711106
賈邕，天寶九年登進士第。詩一首。,賈邕,e672d57c-eba7-44f1-8b0f-d5e59af872b3
劉舟，天寶中登進士第。詩一首。,劉舟,6110e34f-0f34-431f-8a31-315ecc7f5437
長孫鑄，天寶十二年進士第。詩一首。,長孫鑄,52c31212-5700-4a7e-a1e9-0c2dec05e1a8
房白，天寶中登進士第。詩一首。,房白,85209d40-29d3-4d0e-9432-bb8eb0402fc3
元晟，河南府進士。詩一首。,元晟,ba997d81-0da2-4a32-93a3-de4220fa722c
劉太沖，彭城人，天寶十二年進士第。詩一首。,劉太沖,08c706ac-24fb-42bd-8b41-daf93fdb2db5
姚發，天寶十二年登進士。詩一首。,姚發,7b7d37c1-2c11-45f8-863c-5f5114e1f570
鄭愕，天寶十二年登進士第。詩一首。,鄭愕,2bb45090-8b6f-48da-8e5e-87709982b8a5
殷少野，天寶十二一作六年登進士第。詩一首。,殷少野,a52ccb9b-61c5-40a7-9cca-d32224300371
鄔載，天寶十二年登進士第。詩一首。,鄔載,d727969c-ddc1-4fa7-b8df-858d354f46f8
皇甫曾，字孝常，冉母弟也。天寶十二載登進士第，歷侍御史，坐事徙舒州司馬、陽翟令。詩名與兄相上下，當時比張氏景陽、孟陽云。集一卷，今編詩一卷。  皇甫曾字孝常，冉母弟也。（複出一首）,皇甫曾,d45ca94c-a2de-465d-8739-0a5f488aa217
李峴，信安郡王禕之第三子。樂善下士，以門蔭入仕，歷京兆府尹。天寶中，楊國忠惡其不附己，出爲長沙太守。時京兆雨災，米麥踊貴，百姓謠曰：“欲得米粟賤，無過追李峴。”其爲政得人心如此。乾元二年，拜中書侍郎同平章事。坐言事切直，謫蜀州刺史。代宗召爲禮部尚書，尋復知政事。初收東京，按治逆黨，多所全活，終衢州刺史。集一卷，今存詩一首。,李峴,e5d26ba6-62ea-40ca-b2ec-80c3ef02c452
李栖筠，字貞一，世爲趙人，吉甫之父。舉進士、高第，調冠氏主簿。太守李峴視若布衣交，擢殿中侍御史，爲李峴三司判官，三遷吏部員外郎、判南曹，累進工部侍郎。元載忌之，出爲常州刺史。以治行，加銀青光祿大夫，封贊皇縣子，拜浙西都團練觀察使，尋爲御史大夫，力抗權邪。卒，贈吏部尚書。栖筠喜獎善，而樂人攻己短，爲天下士所歸，稱贊皇公。詩二首。,李栖筠,f185e26f-3325-40a4-8f2f-b9f3e7b1ad19
徐浩，字季海，越州人。少舉明經，工草隸，以張說薦，爲麗正殿校理。三遷右拾遺，張守珪表佐幽州幕，改監察御史，歷憲部郎中。肅宗即位，拜中書舍人。時天下事殷，詔令俱出其手，文詞贍給。加尚書右丞，除國子祭酒，尋貶盧州長史。代宗徵還，仍拜中書舍人，遷工部侍郎、嶺南節度觀察使，又爲吏部侍郎、集賢殿學士。爲李栖筠所彈，貶明州別駕，終彭王傅，卒贈太子少師。世稱其書法如怒猊抉石，渴驥奔泉。詩二首。,徐浩,112c4420-04c5-498a-ba29-cb5654ad7e32
薛令之，閩之長溪人。肅宗爲太子時，令之以右補闕兼侍讀。積歲不遷，乃棄官，徒步歸鄉里。及肅宗即位，以舊恩召，而令之已前卒。詩二首。,薛令之,928d386f-e6b7-4736-a303-978a5fe7b998
李穆，劉長卿壻。詩一首。,李穆,09380d71-c8bd-4acb-bfce-64606e2d66ea
馮著，韋應物同時人。嘗受李廣州署爲錄事，應物有詩以送其行。詩四首。,馮著,c7c885b9-4e5c-4988-9fbe-9633bab84fb8
王迥，家鹿門，號白雲先生，與孟浩然善。詩一首。,王迥,29c42cc9-360b-4b84-9158-27e53620da8b
李曄，宗室子，官弘農太守、宗正卿，賈至常爲撰制詞。詩一首。,李曄,989ca66c-9407-4bbd-b465-a368657067e4
敬括，字叔弓，河東人。少以文詞稱鄉，舉進士，又應制登科。累官右拾遺、內供奉、殿中侍御史。天寶末，以不附楊國忠，出爲刺史。遷給事中、兵部侍郎、大理卿。大曆初，詔選循良爲近輔，以括爲同州刺史，入爲御史大夫，卒。詩一首。,敬括,27c18399-5d92-4823-8d82-6a23d56dc951
錢起，字仲文，吳興人。天寶十載登進士第，官祕書省校書郎，終尚書考功郎中。大曆中，與韓翃、李端輩號十才子。詩格新奇，理致清贍。集十三卷，今編詩四卷。     錢起字仲文，吳興人。天寶十載李巨榜及第。大曆中，與韓翃、李端輩號十才子。補詩一首。,錢起,0afc7911-b074-4331-bf0b-be0e49a2dbce
劉太真，宣州人，師蕭頴士。天寶末，舉進士，大曆中，拜起居郎，歷臺閣，自中書舍人轉工部、邢部二侍郎，坐事貶信州刺史。貞元四年重九，賜宴曲江亭，帝製詩序，賜羣僚各一本，命簡文詞之士應制，同用清字，明日於延英門進之。於是朝臣畢和，上自考定，以太真、李紓等爲上等。集三十卷，今存詩三首。,劉太真,d130833d-82fc-47ab-bd7f-9e401f4faed7
袁傪，官御史中丞、兵部侍郎。詩二首。,袁傪,6dc488be-f276-4bee-9af9-9db7defe787b
崔何，官御史。詩二首。,崔何,5731b3dc-4b24-4a6a-863d-387689eb6f39
王緯，官給事中，詩二首。,王緯,bca790ac-9d8a-4739-862e-f40701e3ff0f
郭澹，天寶、大曆間人。詩二首。,郭澹,ba823220-354c-4dbd-bb07-c2fd3e928a60
高傪，天寶、大曆間人。詩一首。,高傪,c70b3b09-66a7-468f-8b05-0fa15259cb7d
李岑，天寶、大曆間人。詩一首。 李岑，天寶中宋州刺史。詩二首。,李岑,498d4211-e7d4-4a84-a002-1bb37476c550
蘇寓，天寶、大曆間人。詩一首。,蘇寓,445d6698-6469-4d1a-92d9-6b33c14f4b55
袁邕，天寶、大曆間人。詩一首。,袁邕,61baa968-c11c-4943-aed0-7c67d5118e7b
李紓，字仲舒。天寶末，拜祕書省校書郎。大曆初，以吏部侍郎李卿薦，爲左補闕，累遷司封員外郎，知制誥，改中書舍人，歷禮部侍郎。嘗奏，享武成王不當視文宣廟，又奉詔爲興元紀功述及郊廟樂章，諸所論著甚衆。貞元中重陽應制詩與劉太真皆爲上等，今其詩，不傳，存樂章十三首。,李紓,1ff7839b-a4cf-4660-a2e0-cd3255006055
閻防，開元、天寶間有文名。謫官長沙司戶，孟浩然有《湖中旅泊寄閻九司戶》詩。又嘗與薛據讀書終南豐德寺。詩五首。,閻防,2983b7e6-32b4-49b6-96bc-e11b1193a084
薛據，河中寶鼎人。開元十九年登第，尚書水部郎中，贈給事中。據與王維、杜甫最善，子美贈詩云：“文章開穾𥨩，才力老益神。”高適贈詩云：“隱軫經濟具，縱橫建安作。”劉長卿亦有贈詩，皆推重之。據爲人骨鯁，有氣魄。詩十二首。,薛據,64e4607a-39a1-4412-a256-684d30ed3b85
令狐峘，德棻五世孫，登進士第。祿山之亂，隱居南山豹林谷。司徒楊綰未仕時，亦避地谷中，嘗止峘舍，賞其博學，及綰爲禮部侍郎，引入史館。建中初，爲禮部侍郎，典貢舉，執政楊炎有所請託，峘得其私書奏之。德宗惡其訐，貶衡州別駕。詩二首。,令狐峘,97b14f1c-e9e4-4095-a6c6-2c3026709cf0
滕珦，東陽人，歷茂王傅。太和初，以右庶子致仕，四品給券還鄉自珦始。詩一首。,滕珦,31163e07-e9ed-465a-ac37-2f079f60ba50
常衮，京兆人。天寶末，舉進士，歷太子正字。寶應二年，爲翰林學士、考功員外郎中、知制誥。文章俊拔，當時推重。永泰元年，遷中書舍人，累上章陳西北利害，代宗甚顧遇之，加集賢院學士。大曆初，拜門下侍郎，同平章事，與楊綰並掌機務，後出爲福建觀察使。集十卷，今存詩九首。,常衮,e037a716-f505-4277-ba24-882a2651121b
褚朝陽，登天寶進士第。詩三首。,褚朝陽,f9f5bfd9-5750-4203-aa5e-7bb136b7a38b
蘇源明，字弱夫，武功人。天寶中登第，累遷國子司業。祿山之亂，不受僞署。肅宗復兩京，擢考功郎中，終祕書少監。與杜甫、鄭虔善。詩二首。,蘇源明,1422348a-14e1-41b4-ba06-2e4a925244f0
鄭虔，滎陽人。天寶初，爲協律郎，坐事謫官。明皇愛其才，特置廣文館，授爲博士，遷著作郎。以陷安祿山，貶台州司戶參軍。最善杜甫，又與祕書監鄭審篇翰齊價。虔工畫山水，好書，常苦無紙，乃於慈恩寺貯柿葉數屋，日往取葉肄書，歲久殆盡。嘗自寫其詩幷畫以獻，帝親署其尾曰鄭虔三絕。今存詩一首。,鄭虔,9bea10f1-a9d3-4033-ac3b-e48fd1163eba
畢耀，官監察御史，與杜甫善。詩三首。,畢耀,e146c9d3-0a01-489f-afb0-c6c9726a191c
韋濟，思謙之孫，嗣立之子，早以辭翰聞。開元初，調補鄄城令，對詔第一，擢醴泉令。爲政簡易，三遷庫部員外郎，歷戶部侍郎。天寶七載，再爲河南尹，遷尚書左丞。三代皆省轄，衣冠榮之。詩一首。,韋濟,7d98edcf-de16-47aa-bccf-5d5594b66d56
田澄，天寶時官獻納使、起居舍人，杜甫嘗有詩贈之。詩一首。,田澄,2d82ef2e-ae05-4d20-a5da-c360541d81f6
沈東美，佺期子。初爲府掾，天寶中，除膳部員外郎。詩一首。,沈東美,22301e15-9d3a-4fbc-bdaa-55e189f88d13
蘇渙，嘗訪杜甫於江浦，甫請誦新作，有詩美之。渙善放白弩，巴中號爲弩跖。後變節從學，鄉賦擢第。累遷至侍御史，佐湖南崔中丞瓘幕府。崔遇害，遂踰嶺，扇動哥舒晃跋扈交廣，伏誅。詩四首。,蘇渙,0d1e57d3-f45f-4fbd-932e-17f82029e736
息夫牧，蕭頴士門人，詩一首。,息夫牧,5318b681-c586-49ad-820c-696ff49eac49
宋華，濮陽宰。詩一首。,宋華,9a1ba5f3-0071-47f2-b962-abe09713ba73
鄒象先，開元二十三年進士，與蕭頴士爲同年生，仕臨渙尉。詩一首。,鄒象先,ab08ea8c-cbbf-4123-9b21-104c05910921
韋建，開元、天寶間人，爲河南令。與蕭穎士、劉長卿遊。詩二首。,韋建,626e5e15-317f-44b0-943d-1dd9701da685
殷寅，陳郡人。早孤，事母以孝聞。應宏詞舉，爲永寧尉，與蕭頴士善。詩二首。,殷寅,0639f228-1048-48c4-9e4e-d4d0f3c03cdc
柳中庸，名淡，以字行，河東人，宗元之族，御史幷之弟也。與弟中行皆有文名，蕭頴士以女妻之。仕爲洪府戶曹。詩十三首。,柳中庸,6512e777-e20b-47de-b465-8393e793a108
崔惠童，博州人，右驍衛將軍、冀州刺史庭玉之子，尚明皇晉國公主。詩一首。,崔惠童,b1dbaf9e-c4a2-4528-b83a-c0c457c6448d
崔敏童，駙馬都尉惠童之昆弟也。詩一首。,崔敏童,53fb649a-7571-4674-b74d-54c3a2127bff
苗晉卿，字元輔，潞州壺關人。擢進士第，累遷吏部郎中，知選事，久之，進侍郎。天寶二載，較書判，以御史中丞張倚之子奭爲第一，議者不平。帝御花萼樓覆實，奭持紙終日，筆不下，人謂之曳白。坐貶安康太守，俄充河北採訪使。肅宗召赴行在，拜左相。廣德中，以太保致仕。永泰初卒，諡懿獻。詩一首。,苗晉卿,9554339e-918d-4b20-8d13-d3dfe7440fb6
賈躭，字敦詩，滄州南皮人。天寶中，舉明經，授臨清縣尉。上疏論時政，改正平尉，從事河東檢校膳部員外郎。歷邠州刺史，政績茂異，入爲鴻臚卿。自大曆至貞元，三爲節鎮，徴拜右僕射，同中書門下平章事。在相位十三年，世稱其淳德。躭好地理學，外國使至，必訊其山川土俗，因譔《海內華夷圖》及《古今郡國縣道四夷述》四十卷，表獻之。詩一首。,賈躭,fbf46a89-3b67-45d2-99de-4037d1a1904c
趙居貞，鼓城人，歷吳郡採訪使。天寶中，官北海郡太守。詩一首。,趙居貞,be6ef3fa-1bf2-44c9-a66f-dd1c7cce820f
蕭華，徐國公嵩之子。天寶末，歷官兵部侍郎。上元初，以中書侍郎同平章事，忤李輔國，矯詔罷爲禮部侍郎，尋貶峽州司馬卒。詩一首。,蕭華,cfc9fd92-aa3a-4d02-aae7-e869886107c4
元友讓，元結子，見《永州志》。按元結集載，長子友直，次子友正，此蓋其幼子也。詩一首。,元友讓,97a28a2f-8b3c-4873-9771-003a06315a54
蔣冽，儀鳳中宰相高智周之外孫。第進士，考功員外郎，終尚書左丞。詩七首。,蔣冽,f9414968-ec74-4d04-9d1f-33ba638b94b0
蔣渙，冽之弟，擢進士。天寶末，爲給事中。永泰初，歷鴻臚卿，日本使嘗遺金帛，不受，惟取牋一番，爲書以貽其副。終禮部尚書。詩五首。,蔣渙,c11e9e2e-0f9b-4c48-ae97-ab1ada720fe6
段懷然，台州刺史，天寶中人。詩一首。,段懷然,0aff3903-db33-4e08-b561-2a3351cf01e5
張偁，九齡族孫，見《宰相世系表》。《紀事》云：“天寶、至德間人。”詩一首。,張偁,25f572fb-3ead-4792-9d02-a0a7a2e313f3
陳孫，明皇時人。詩一首。,陳孫,94a75a7e-e061-4d0c-ad51-4a63d6d129d6
李峯，開州刺史。詩一首。,李峯,ead995b9-a321-40b5-8f10-f68e3056ced1
沈千運，吳興人，家於汝北。爲詩力矯時習，一出雅正。王季友、于逖、孟雲卿、張彪、趙徵明、元季川，皆其同調也。乾元中，季川兄結嘗編七人詩爲《篋中集》，千運爲之冠。詩五首。,沈千運,68253789-6afb-4231-ae1a-974b03eb68b0
王季友，河南人。家貧賣履，博極羣書。豫章太守李勉引爲賓客，甚敬之，杜甫詩所謂豐城客子王季友也。詩十一首。,王季友,c4876be8-a529-49a5-96a5-18b6c6e0a522
于逖，開元時人，李白、獨孤及皆有詩贈之，亦與元結友善。詩二首。,于逖,6a48cd73-641b-478a-be56-50d2b8a89eef
趙徵明，天水人。工書，竇臮述書賦稱之。詩三首。,趙徵明,66067c05-bb2a-4ff4-9806-aa330ffa067e
元季川，大曆、貞元間詩人也，一云名融，元結弟。詩四首。,元季川,2fe6735f-02c9-4ada-be0f-1c1512c225c4
秦系，字公緒，會稽人。天寶末，避亂剡溪，北都留守薛兼訓奏爲右衛率府倉曹參軍，不就。建中初，客泉州，南安有九日山，大松百餘章，俗傳東晉時所植。系結廬其上，穴石爲研，注《老子》，彌年不出。張建封聞系不可致，請就加校書郎。自號東海釣客，與劉長卿善，以詩相贈答。權德輿曰：“長卿自以爲五言長城，系用偏師攻之。”雖老益壯，其後東渡秣陵，年八十餘卒。南安人思之，號其山爲高士峰。詩一卷。,秦系,2ad8fbb1-bbd3-46b4-8746-38b56ef57319
任華，李、杜同時人。初爲桂州刺史參佐，嘗與賈京尹、杜中丞，嚴大夫牋多所致責。又《與庾中丞書》云：“華本野人，常思漁釣，尋當杖策，歸乎舊山，非有機心，致斯扣擊，其亦狂狷之流歟。”詩三首。,任華,2618e872-5fe6-41c9-9a77-82bfee7d3297
魏萬，嘗居王屋山，後名顥，上元初登第。初遇李白於廣陵，白曰：“爾後必著大名於天下。”因盡出其文，命集之。其還王屋山也，白爲之序，稱其愛文好古。今存詩一首。,魏萬,fd4c1894-07fe-47db-a45a-242ba6bcd14c
崔宗之，名成輔，以字行，日用之子，襲封齊國公。歷左司郎中、侍御史。謫官金陵，與李白詩酒唱和。常月夜乘舟，自采石達金陵。詩一首。,崔宗之,caaa3add-7ac7-4603-83cc-4cfb1b35e044
崔成甫，官校書郎，再尉關輔。貶湘陰，有《澤畔吟》，李白爲之序。其爲陝縣尉時，韋堅爲陝郡太守兼水陸轉運使，鑿潭望春樓下，成甫因變《得丁紇反體都董反歌》爲《得寶歌》，堅命舟人歌之。成甫又廣爲十闋，今不傳。存詩一首。,崔成甫,842d77a3-a582-4236-9e32-a7fbd627629f
嚴武，字季鷹，華州人，工部侍郎挺之之子。以蔭調太原府參軍，累遷殿中侍御史。從明皇入蜀，擢諫議大夫。至德初，房琯以其名臣子，薦爲給事中。歷劒南節度使，入爲太子賓客兼御史大夫，改吏部侍郎，尋轉黃門侍郎，再爲成都尹。以破吐蕃功，進檢校吏部尚書，封鄭國公。最善杜甫，其復鎮劒南，甫往依之。詩六首。,嚴武,052e3e11-c95b-4bb3-83e9-87e49d61b457
韋迢，京兆人，爲都官郎。歷嶺南節度行軍司馬，卒贈同州刺史。與杜甫友善，其出牧韶州，甫有詩送之。存詩二首。,韋迢,c0316794-b70b-4496-bdcf-ea2323d9a070
郭受，大曆間人。杜甫有《酬郭十五判官》詩，蓋受曾爲衡陽判官。詩一首。,郭受,8a2636db-e577-48c7-8196-6010bb2cb7b4
韓滉，字太沖，少師休之子，以蔭補騎曹參軍。至德初，青齊節度鄧景山辟爲判官，授監察御史，累遷吏部員外郎。大曆中，改郎中，擢尚書左丞。德宗朝，爲江淮轉運使，加同平章事。工書，兼善丹青。詩二首。,韓滉,99df2fff-254f-450a-af49-6675d131ee01
竇蒙，字子全。肅宗時，試國子司業，兼太原縣令。詩一首。,竇蒙,cc3d9c70-8bb3-4e65-95db-b5b017212f20
張濯，登上元進士第。詩二首。,張濯,7b44f9a1-a385-4bbc-af8d-ffb9b8be01b0
王綽，登上元進士第。詩一首。,王綽,3b46fb31-d3e0-4a53-8b70-102b56add690
古之奇，登寶應進士第，嘗爲馬燧辟置幕府，李端有詩贈之。詩一首。,古之奇,6efd3ad9-e7c9-4df4-82d5-9c175419eb06
李陽冰，字仲溫，趙郡人，李白之從叔。寶應元年，爲當塗令，白往依之，曾爲白序其詩集。官止將作少監，工篆書。詩一首。,李陽冰,801247f7-1cb0-4edc-b616-90182d829172
嚴維，字正文，越州山陰人。至德二載進士，擢辭藻宏麗科。調諸暨尉，辟河南幕府，終祕書省校書郎。與劉長卿善。詩一卷。,嚴維,e73a9597-0d64-4ebe-9a5f-1ce1fa5dd69f
耿湋，字洪源，河東人。登寶應元年進士第，官右拾遺。工詩，與錢起、盧綸、司空曙齊名，號大曆十才子。湋詩不深琢削，而風格自勝。集三卷，今編詩二卷。   耿湋，字洪源，河東人。登寶應元年進士第，官右拾遺。工詩，與錢起、盧綸、司空曙齊名，號大曆十才子。湋詩不深琢削，而風格自勝。集三卷，今編詩二卷。,耿湋,a4b2965e-c742-477d-be70-58058778c94e
竇叔向，字遺直，京兆人。代宗時，常衮爲相，引爲左拾遺、內供奉。衮貶，出爲溧水令。五子羣、常、牟、庠、鞏，皆工詞章，有《聯珠集》行於時。叔向工五言，名冠時輩。集七卷，今存詩九首。 竇叔向，字遺直，京兆人。代宗時，常袞爲相，引爲左拾遺、內供奉。袞貶，出爲溧水令。五子羣、常、牟、庠、鞏，皆工詞章，有聯珠集行於時，叔向工五言，名冠時輩。集七卷，今存詩九首。,竇叔向,06e56031-264e-4496-916b-e86a866d0222
竇常，字中行，大曆中及進士第。隱居廣陵之柳楊著書，二十年不出。後淮南節度杜佑辟爲參謀。元和間，自湖南判官入爲侍御史，轉水部員外郎，出刺朗州、固陵、潯陽、臨川四郡。入爲國子祭酒，致仕，卒贈越州越督。有集十八卷，今存詩二十六首。,竇常,f7f41434-62b1-43e8-9e08-fe2b03ab63e8
竇牟，字貽周，舉貞元進士第。歷佐從事，後爲留守判官，檢校尚書都官郎中。出爲澤州刺史，改國子司業卒。有集十卷，今存詩二十一首。,竇牟,d3c45bdd-a154-412f-bf28-ead7daaff891
竇羣，字丹列，兄弟皆擢進士第，獨羣以處士客於毘陵。韋夏卿薦之，爲左拾遺，轉膳部員外郎，兼侍御史，知雜事，出爲唐州刺史。武元衡、李吉甫共引之，召拜吏部郎中。元衡輔政，復薦爲中丞。後出爲湖南觀察使，改黔中，坐事，貶開州刺史。稍遷容管經略使，召還卒。詩二十三首。,竇羣,7f4cfa1b-8f9d-4a63-aaf7-7a931b3ab97e
竇庠，字胄卿，釋褐，授國子主簿。韓臯鎮武昌，辟爲推官。臯移鎮京中，用爲度支副使，改殿中侍御史，歷登、澤、信、婺四州刺史。庠天授倜儻，氣在物表，一言而合，期於歲寒。爲五字詩，頗得其妙。詩二十一首。,竇庠,9c8ba333-e2be-4c6f-904e-dfe62af76af8
竇鞏，字友封，登元和進士。累辟幕府，入拜侍御史，轉司勳員外、刑部郎中。元稹觀察淛東，奏爲副使，又從鎮武昌，歸京師卒。鞏雅裕，有名於時。平居與人言，若不出口，世稱囁嚅翁。白居易編次往還詩尤長者，號《元白往還集》，鞏亦與焉。詩三十九首。,竇鞏,9e971afd-0c44-4a2d-894a-584509609a84
韋元甫，初任白馬尉，採訪使韋陟深器之，奏充支使，累遷蘇州刺史、浙江西道團練觀度等使。大曆初，徵拜尚書右丞，出爲淮南節度使。詩一首。,韋元甫,bf8abfd3-f658-44ff-bdda-aa12e4e7baf8
王鋌，大曆中，爲綿州刺史。詩一首。,王鋌,45ec643a-a2d8-40e2-b1d1-0a1054eea712
潘炎，禮部侍郎，坐劉晏壻，貶澧州司馬。詩一首。,潘炎,b87b4bfd-d127-4781-a00c-788210eac762
